Transaction_ID,Customer_ID,Ticket_Price,Category,Quantity,Discount_Applied,Snack_Amount,Age,Gender,Location,Preferred_Snacks,Visitation_Frequency,Membership_Type,Membership_Status,Loyalty_Points,Recency,Frequency,Monetary,Amount
TXN2679301,CUST01801,350,Merchandise,10,443.13,0,62,Male,Tier_3,Samosa,Weekly,Premium,Member,860,25,6,13235.51,3056.87
TXN2672870,CUST01868,350,Ticket,8,699.47,0,58,Male,Tier_3,Popcorn,Weekly,Basic,Member,52,142,6,14071.14,2100.5299999999997
TXN1034726,CUST00277,350,Ticket,10,241.97,100,32,Male,Tier_1,Nachos,Monthly,Basic,Non-Member,265,128,5,7001.33,3358.03
TXN6179115,CUST00386,250,Snacks,8,611.74,50,64,Male,Tier_2,Cold Drink,Monthly,Gold,Non-Member,827,32,6,16674.04,1438.26
TXN1211079,CUST01281,150,Merchandise,4,189.36,0,22,Male,Tier_2,Popcorn,Monthly,Premium,Member,464,9,4,12781.79,410.64
TXN4287909,CUST01588,150,Ticket,2,633.7,50,27,Male,Tier_1,Popcorn,Weekly,Premium,Member,26,37,4,7662.84,-283.70000000000005
TXN7311253,CUST00229,250,Ticket,4,1.75,50,22,Male,Tier_2,Cold Drink,Monthly,Basic,Member,742,99,5,6487.52,1048.25
TXN5269671,CUST00627,250,Merchandise,8,132.26,0,58,Male,Tier_3,Ice Cream,Monthly,Basic,Non-Member,678,43,9,27565.8,1867.74
TXN3802068,CUST01866,450,Merchandise,10,527.69,0,44,Female,Tier_2,Nachos,Weekly,Premium,Non-Member,223,21,7,18085.71,3972.31
TXN6088330,CUST00301,250,Snacks,5,335.94,50,20,Male,Tier_1,Samosa,Quarterly,Gold,Member,215,28,7,21940.44,964.06
TXN8392934,CUST00077,150,Snacks,9,50.67,0,48,Male,Tier_1,Popcorn,Yearly,Basic,Non-Member,143,38,7,16378.05,1299.33
TXN9501552,CUST01010,350,Ticket,6,561.01,0,61,Male,Tier_2,Samosa,Yearly,Gold,Non-Member,602,42,8,16621.97,1538.99
TXN9973521,CUST01801,150,Snacks,1,327.46,150,62,Male,Tier_3,Samosa,Weekly,Premium,Member,860,25,6,13235.51,-27.45999999999998
TXN1991456,CUST00799,250,Ticket,3,58.75,100,44,Male,Tier_1,Cold Drink,Monthly,Premium,Non-Member,193,27,7,9823.22,791.25
TXN1411101,CUST00189,150,Ticket,7,448.23,150,28,Female,Tier_3,Ice Cream,Yearly,Gold,Non-Member,936,18,4,3663.89,751.77
TXN6238773,CUST01764,450,Merchandise,5,324.23,0,60,Female,Tier_2,Popcorn,Yearly,Premium,Member,904,90,7,18721.56,1925.77
TXN5521177,CUST01526,150,Snacks,1,336.56,0,53,Male,Tier_2,Ice Cream,Quarterly,Gold,Member,188,42,10,27616.72,-186.56
TXN2305064,CUST01213,250,Ticket,8,610.84,0,19,Male,Tier_2,Samosa,Quarterly,Basic,Member,776,125,5,12772.24,1389.1599999999999
TXN3337843,CUST00192,150,Merchandise,2,69.04,50,38,Male,Tier_3,Nachos,Quarterly,Premium,Non-Member,380,80,4,9068.7,280.96
TXN8393069,CUST00477,350,Ticket,8,399.92,0,20,Female,Tier_2,Nachos,Weekly,Basic,Non-Member,647,13,8,19677.05,2400.08
TXN3556957,CUST00328,250,Snacks,7,149.34,150,28,Male,Tier_2,Popcorn,Monthly,Basic,Member,269,69,9,22179.2,1750.66
TXN4733590,CUST00771,450,Merchandise,6,58.6,0,55,Female,Tier_2,Popcorn,Quarterly,Premium,Member,247,40,9,20782.66,2641.4
TXN6676184,CUST00789,350,Merchandise,5,220.45,0,62,Male,Tier_1,Popcorn,Monthly,Premium,Non-Member,743,70,4,14651.77,1529.55
TXN5288886,CUST00327,450,Snacks,3,218.31,150,42,Female,Tier_3,Samosa,Yearly,Gold,Non-Member,517,54,6,23327.07,1281.69
TXN9271348,CUST00152,450,Merchandise,6,47.21,50,36,Female,Tier_2,Ice Cream,Quarterly,Premium,Member,912,156,4,10132.57,2702.79
TXN3396078,CUST01549,250,Merchandise,10,73.13,50,64,Female,Tier_3,Nachos,Yearly,Basic,Member,111,151,6,17627.33,2476.87
TXN5848188,CUST00751,450,Merchandise,5,24.62,0,25,Male,Tier_1,Popcorn,Quarterly,Basic,Non-Member,575,64,6,9650.23,2225.38
TXN4171636,CUST00082,450,Ticket,7,6.1,150,39,Female,Tier_1,Ice Cream,Quarterly,Gold,Non-Member,861,69,8,23792.85,3293.9
TXN6758323,CUST01733,350,Ticket,2,1075.47,100,38,Male,Tier_1,Samosa,Weekly,Gold,Non-Member,159,18,8,20106.21,-275.47
TXN4079616,CUST01663,150,Ticket,5,115.5,0,29,Female,Tier_1,Popcorn,Monthly,Premium,Member,221,59,7,21012.06,634.5
TXN9802646,CUST01442,150,Merchandise,4,410.4,100,50,Male,Tier_3,Popcorn,Quarterly,Gold,Non-Member,481,18,3,10604.82,289.6
TXN4764885,CUST01030,350,Snacks,9,186.72,150,39,Male,Tier_1,Samosa,Monthly,Gold,Member,451,33,5,9345.89,3113.28
TXN3231131,CUST00533,350,Ticket,1,701.32,50,36,Male,Tier_1,Nachos,Monthly,Premium,Member,50,7,5,14100.45,-301.32000000000005
TXN9895230,CUST00788,450,Snacks,5,364.73,100,41,Female,Tier_3,Cold Drink,Quarterly,Basic,Member,588,86,2,2195.52,1985.27
TXN8602159,CUST00127,450,Snacks,6,323.69,0,38,Male,Tier_2,Ice Cream,Weekly,Gold,Non-Member,741,21,7,18449.06,2376.31
TXN1095705,CUST01086,450,Snacks,10,208.7,0,24,Male,Tier_3,Popcorn,Weekly,Gold,Non-Member,537,28,6,14094.94,4291.3
TXN4732045,CUST01733,250,Snacks,2,411.13,0,38,Male,Tier_1,Samosa,Weekly,Gold,Non-Member,159,18,8,20106.21,88.87
TXN3870220,CUST00689,450,Ticket,1,43.29,150,48,Female,Tier_2,Cold Drink,Monthly,Premium,Non-Member,180,87,5,15380.05,556.71
TXN6337974,CUST00391,450,Snacks,6,141.72,0,28,Female,Tier_2,Samosa,Quarterly,Premium,Member,7,36,5,15106.65,2558.28
TXN5121914,CUST01153,150,Ticket,1,67.41,150,37,Male,Tier_3,Cold Drink,Monthly,Premium,Non-Member,807,26,7,21771.86,232.59
TXN2817810,CUST00561,450,Ticket,5,76.22,0,52,Female,Tier_2,Cold Drink,Monthly,Basic,Non-Member,894,167,4,12384.85,2173.78
TXN9272291,CUST00876,150,Snacks,4,133.0,0,53,Female,Tier_3,Samosa,Weekly,Basic,Non-Member,251,145,6,24618.08,467.0
TXN2533327,CUST00146,150,Ticket,4,1263.39,0,64,Female,Tier_1,Nachos,Yearly,Gold,Member,250,46,5,13298.31,-663.3900000000001
TXN8715924,CUST01268,350,Snacks,10,71.64,150,34,Female,Tier_3,Nachos,Weekly,Gold,Non-Member,197,43,5,11665.68,3578.36
TXN4928017,CUST01638,250,Merchandise,7,148.52,0,57,Male,Tier_2,Nachos,Monthly,Basic,Non-Member,819,86,6,11788.82,1601.48
TXN3841943,CUST00707,350,Snacks,2,60.04,150,38,Male,Tier_3,Cold Drink,Quarterly,Gold,Non-Member,945,15,6,22396.14,789.96
TXN5899894,CUST00964,150,Merchandise,1,65.69,0,54,Female,Tier_1,Nachos,Monthly,Gold,Member,295,27,5,12051.84,84.31
TXN7681153,CUST00759,150,Merchandise,2,0.14,50,18,Male,Tier_2,Samosa,Yearly,Gold,Non-Member,753,196,1,142.56,349.86
TXN8612952,CUST01661,150,Snacks,1,12.2,0,18,Female,Tier_1,Ice Cream,Monthly,Premium,Non-Member,505,21,7,13393.59,137.8
TXN2958218,CUST00272,450,Merchandise,10,52.23,0,32,Male,Tier_1,Popcorn,Monthly,Premium,Member,477,29,8,27163.79,4447.77
TXN2286057,CUST00250,150,Merchandise,4,463.43,0,44,Female,Tier_3,Nachos,Yearly,Premium,Member,36,112,6,12694.42,136.57
TXN7409390,CUST01604,450,Merchandise,8,667.47,0,54,Male,Tier_1,Samosa,Yearly,Premium,Member,173,61,8,16968.77,2932.5299999999997
TXN6115634,CUST00577,150,Snacks,3,205.12,0,24,Female,Tier_3,Ice Cream,Weekly,Gold,Non-Member,421,41,4,10737.3,244.88
TXN7394370,CUST00230,250,Merchandise,9,888.14,0,26,Female,Tier_3,Popcorn,Weekly,Premium,Non-Member,147,132,3,8568.83,1361.8600000000001
TXN3447021,CUST00914,150,Snacks,3,47.99,100,65,Female,Tier_2,Nachos,Weekly,Gold,Non-Member,390,25,8,14137.39,502.01
TXN7551085,CUST01612,350,Ticket,5,1347.4,0,60,Male,Tier_3,Cold Drink,Monthly,Gold,Member,794,67,8,25987.1,402.5999999999999
TXN9694882,CUST01730,250,Snacks,5,799.29,0,33,Female,Tier_1,Cold Drink,Quarterly,Gold,Member,566,110,3,7021.25,450.71000000000004
TXN8828335,CUST01425,350,Ticket,3,434.19,50,21,Female,Tier_3,Samosa,Monthly,Basic,Member,336,177,4,11124.95,665.81
TXN4611623,CUST00858,350,Ticket,8,229.02,150,55,Male,Tier_2,Samosa,Yearly,Premium,Non-Member,884,94,3,3827.89,2720.98
TXN3096268,CUST01020,250,Ticket,1,13.42,0,29,Female,Tier_1,Samosa,Monthly,Basic,Non-Member,137,98,5,11047.43,236.58
TXN4944421,CUST00030,450,Snacks,8,183.51,0,63,Female,Tier_3,Samosa,Quarterly,Premium,Non-Member,521,41,6,16107.34,3416.49
TXN9207349,CUST01046,150,Snacks,10,84.68,150,56,Female,Tier_2,Ice Cream,Monthly,Gold,Member,102,3,3,6319.699999999999,1565.32
TXN1524953,CUST00472,450,Snacks,8,458.65,50,47,Female,Tier_1,Samosa,Monthly,Premium,Non-Member,223,34,6,16860.170000000002,3191.35
TXN7347525,CUST01163,250,Merchandise,7,874.35,0,44,Female,Tier_2,Samosa,Quarterly,Premium,Member,262,17,6,14038.05,875.65
TXN1697317,CUST01858,450,Ticket,5,1213.26,100,53,Female,Tier_3,Cold Drink,Weekly,Basic,Member,898,95,5,9520.64,1136.74
TXN6380888,CUST01701,350,Merchandise,7,164.47,0,47,Female,Tier_2,Popcorn,Quarterly,Premium,Member,427,43,6,19206.04,2285.53
TXN8553157,CUST00503,350,Ticket,8,202.98,0,63,Male,Tier_1,Ice Cream,Weekly,Basic,Non-Member,286,11,5,10596.61,2597.02
TXN8789013,CUST01068,250,Ticket,7,517.71,100,45,Male,Tier_1,Popcorn,Monthly,Gold,Member,174,65,5,11229.23,1332.29
TXN9963980,CUST01549,350,Ticket,5,587.46,150,64,Female,Tier_3,Nachos,Yearly,Basic,Member,111,151,6,17627.33,1312.54
TXN6122989,CUST01411,350,Merchandise,1,83.63,0,19,Female,Tier_1,Cold Drink,Monthly,Gold,Non-Member,201,41,5,15198.75,266.37
TXN6037384,CUST01741,450,Snacks,10,149.81,0,23,Female,Tier_3,Nachos,Monthly,Premium,Member,712,74,5,16024.81,4350.19
TXN3289256,CUST00441,350,Snacks,4,381.64,50,19,Female,Tier_1,Popcorn,Monthly,Gold,Member,335,17,6,21732.94,1068.3600000000001
TXN9788838,CUST00272,450,Snacks,6,352.53,0,32,Male,Tier_1,Popcorn,Monthly,Premium,Member,477,29,8,27163.79,2347.4700000000003
TXN4709126,CUST01994,150,Ticket,8,208.7,0,34,Female,Tier_1,Nachos,Quarterly,Premium,Non-Member,266,27,9,19716.87,991.3
TXN7130822,CUST01844,450,Snacks,2,1332.12,0,35,Male,Tier_3,Ice Cream,Monthly,Basic,Member,113,15,6,18219.23,-432.1199999999999
TXN2325161,CUST01896,150,Merchandise,3,124.84,50,33,Female,Tier_1,Nachos,Yearly,Premium,Member,648,160,7,21444.86,375.15999999999997
TXN5585659,CUST01249,150,Ticket,8,487.14,100,56,Male,Tier_1,Popcorn,Monthly,Premium,Non-Member,311,83,7,20044.34,812.86
TXN2077186,CUST00080,250,Merchandise,6,15.63,50,39,Male,Tier_1,Cold Drink,Quarterly,Basic,Member,287,193,5,12346.36,1534.37
TXN7218362,CUST00248,150,Merchandise,9,1169.26,0,21,Female,Tier_1,Nachos,Weekly,Premium,Non-Member,586,33,4,11113.99,180.74
TXN5442642,CUST01320,250,Ticket,8,40.11,0,50,Female,Tier_3,Samosa,Weekly,Basic,Non-Member,499,22,8,13772.08,1959.89
TXN7292635,CUST01388,450,Merchandise,8,292.66,0,44,Female,Tier_2,Popcorn,Weekly,Basic,Member,898,23,9,19823.34,3307.34
TXN9827228,CUST01709,450,Ticket,7,1136.49,50,49,Male,Tier_3,Cold Drink,Monthly,Basic,Member,987,75,4,14343.420000000002,2063.51
TXN2685403,CUST01424,350,Ticket,1,67.15,0,44,Male,Tier_3,Ice Cream,Yearly,Premium,Member,561,32,8,15125.05,282.85
TXN5635900,CUST00161,350,Ticket,5,89.11,0,27,Male,Tier_2,Popcorn,Weekly,Gold,Member,733,15,7,14752.5,1660.89
TXN7314882,CUST01627,350,Merchandise,2,166.17,0,33,Male,Tier_2,Nachos,Monthly,Premium,Member,278,3,7,18332.96,533.83
TXN9493615,CUST01708,450,Snacks,3,325.71,100,24,Female,Tier_1,Samosa,Yearly,Premium,Member,765,33,3,5179.24,1124.29
TXN1857515,CUST01787,350,Merchandise,4,405.76,150,47,Female,Tier_2,Samosa,Yearly,Basic,Member,888,5,6,14616.77,1144.24
TXN6637962,CUST01797,450,Ticket,6,807.03,50,45,Male,Tier_3,Cold Drink,Yearly,Gold,Member,296,69,3,12389.84,1942.97
TXN5827400,CUST00384,350,Merchandise,5,70.21,0,64,Female,Tier_2,Popcorn,Yearly,Premium,Member,137,12,10,23406.05,1679.79
TXN6036632,CUST00231,450,Ticket,8,85.09,100,27,Female,Tier_2,Popcorn,Monthly,Premium,Member,225,120,4,10338.71,3614.91
TXN4502122,CUST00762,150,Merchandise,10,294.61,50,59,Female,Tier_2,Cold Drink,Yearly,Premium,Member,829,114,6,11837.06,1255.3899999999999
TXN8232933,CUST02000,250,Ticket,6,303.07,0,28,Male,Tier_2,Ice Cream,Quarterly,Basic,Non-Member,796,29,11,28065.45,1196.93
TXN3144978,CUST01528,350,Merchandise,4,324.98,0,34,Male,Tier_2,Popcorn,Weekly,Basic,Non-Member,657,9,5,13543.33,1075.02
TXN4458540,CUST00820,450,Merchandise,2,198.05,50,28,Male,Tier_3,Nachos,Yearly,Premium,Member,284,49,7,20823.63,751.95
TXN7075877,CUST00638,450,Ticket,2,155.61,0,22,Male,Tier_2,Nachos,Yearly,Basic,Member,727,95,2,5409.21,744.39
TXN6889734,CUST00912,450,Ticket,6,563.06,50,56,Male,Tier_1,Nachos,Weekly,Gold,Member,926,63,6,17185.89,2186.94
TXN5932239,CUST01827,250,Ticket,6,225.19,100,39,Male,Tier_2,Popcorn,Yearly,Premium,Non-Member,880,132,7,25683.24,1374.81
TXN9312640,CUST00452,450,Ticket,2,162.31,0,53,Female,Tier_2,Ice Cream,Quarterly,Gold,Member,997,148,5,9734.16,737.69
TXN9615090,CUST01836,150,Ticket,5,739.68,0,31,Female,Tier_1,Samosa,Quarterly,Basic,Member,81,5,4,11882.3,10.32000000000005
TXN3668403,CUST00888,250,Merchandise,5,130.23,0,50,Female,Tier_1,Nachos,Monthly,Gold,Non-Member,902,17,8,24892.12,1119.77
TXN2383213,CUST00882,150,Merchandise,3,850.47,150,60,Male,Tier_3,Nachos,Weekly,Gold,Non-Member,311,79,2,5054.89,-250.47000000000003
TXN5920075,CUST01144,450,Snacks,6,114.64,50,57,Male,Tier_3,Nachos,Yearly,Gold,Non-Member,937,13,5,14776.91,2635.36
TXN8375003,CUST00097,150,Snacks,10,60.43,0,48,Female,Tier_3,Cold Drink,Weekly,Gold,Member,470,83,7,18435.78,1439.57
TXN7640148,CUST01978,350,Merchandise,5,102.02,50,52,Female,Tier_1,Cold Drink,Monthly,Gold,Member,669,79,4,14136.89,1697.98
TXN2666805,CUST00421,150,Snacks,9,187.72,0,45,Female,Tier_1,Cold Drink,Quarterly,Gold,Member,927,43,6,14963.92,1162.28
TXN3100205,CUST00793,150,Snacks,1,775.43,50,51,Male,Tier_1,Cold Drink,Yearly,Gold,Non-Member,724,51,2,4846.03,-575.43
TXN4873784,CUST00348,350,Merchandise,6,182.01,0,31,Male,Tier_3,Popcorn,Yearly,Basic,Non-Member,697,4,6,13205.48,1917.99
TXN6940889,CUST00876,150,Ticket,1,880.03,0,53,Female,Tier_3,Samosa,Weekly,Basic,Non-Member,251,145,6,24618.08,-730.03
TXN5881799,CUST00161,350,Merchandise,5,154.68,0,27,Male,Tier_2,Popcorn,Weekly,Gold,Member,733,15,7,14752.5,1595.32
TXN8788079,CUST00009,350,Snacks,8,906.27,100,43,Female,Tier_3,Nachos,Weekly,Basic,Member,214,43,7,20015.16,1993.73
TXN5924142,CUST00249,350,Ticket,2,307.89,0,51,Male,Tier_2,Nachos,Weekly,Premium,Member,57,171,4,9072.03,392.11
TXN7155350,CUST01814,250,Merchandise,1,221.9,150,50,Male,Tier_1,Samosa,Quarterly,Premium,Non-Member,791,11,5,17135.370000000003,178.1
TXN9483345,CUST01409,450,Ticket,1,130.08,0,33,Male,Tier_3,Nachos,Yearly,Premium,Member,428,23,6,12913.91,319.91999999999996
TXN7405403,CUST00935,450,Ticket,10,901.15,0,23,Male,Tier_1,Samosa,Weekly,Premium,Member,622,45,8,18456.39,3598.85
TXN7057022,CUST01056,250,Snacks,1,63.28,100,34,Female,Tier_2,Cold Drink,Weekly,Gold,Non-Member,596,127,5,10101.99,286.72
TXN4509538,CUST00709,450,Snacks,2,492.73,0,53,Male,Tier_3,Ice Cream,Quarterly,Basic,Non-Member,624,70,5,13158.2,407.27
TXN5563774,CUST00370,350,Ticket,9,245.58,0,58,Male,Tier_2,Ice Cream,Yearly,Gold,Member,580,8,8,24443.43,2904.42
TXN7505803,CUST01195,150,Ticket,9,875.5,0,62,Male,Tier_2,Ice Cream,Monthly,Gold,Member,680,26,4,11228.54,474.5
TXN9617527,CUST01847,150,Snacks,9,851.27,0,51,Male,Tier_1,Samosa,Weekly,Basic,Non-Member,125,69,8,18582.97,498.73
TXN3434301,CUST01456,150,Merchandise,10,97.74,0,27,Male,Tier_3,Ice Cream,Weekly,Premium,Non-Member,98,54,4,8447.17,1402.26
TXN9963829,CUST01953,250,Ticket,1,62.05,0,31,Female,Tier_3,Ice Cream,Monthly,Basic,Member,653,8,6,11904.74,187.95
TXN7074016,CUST01510,450,Merchandise,9,1.33,150,42,Male,Tier_3,Nachos,Monthly,Basic,Member,587,183,5,7699.53,4198.67
TXN6358756,CUST01401,250,Snacks,10,174.39,50,27,Female,Tier_2,Popcorn,Yearly,Basic,Member,83,20,5,12222.34,2375.61
TXN9696152,CUST01406,250,Ticket,7,680.6,0,59,Male,Tier_1,Popcorn,Weekly,Basic,Member,660,71,12,30181.34,1069.4
TXN9208001,CUST00999,150,Ticket,10,117.21,100,56,Female,Tier_2,Cold Drink,Yearly,Premium,Member,299,5,7,15029.13,1482.79
TXN5126810,CUST01167,250,Snacks,8,157.12,50,27,Female,Tier_2,Cold Drink,Quarterly,Gold,Member,579,60,4,9686.11,1892.88
TXN6781943,CUST01605,250,Snacks,6,40.82,0,39,Male,Tier_1,Popcorn,Quarterly,Basic,Non-Member,358,93,5,12791.92,1459.18
TXN8111168,CUST00896,350,Ticket,10,65.12,0,41,Male,Tier_3,Nachos,Monthly,Gold,Member,112,67,5,7161.51,3434.88
TXN6531717,CUST00196,250,Snacks,2,245.83,0,38,Male,Tier_1,Nachos,Weekly,Gold,Member,945,78,8,15597.22,254.17
TXN4930456,CUST00249,150,Ticket,7,4.04,100,51,Male,Tier_2,Nachos,Weekly,Premium,Member,57,171,4,9072.03,1145.96
TXN7976268,CUST01214,450,Snacks,5,293.28,100,61,Male,Tier_3,Samosa,Weekly,Gold,Member,212,14,4,11558.6,2056.7200000000003
TXN5243759,CUST01452,250,Ticket,8,171.41,0,50,Female,Tier_1,Cold Drink,Quarterly,Premium,Member,806,36,8,22338.63,1828.59
TXN3132312,CUST01553,350,Merchandise,8,794.18,0,54,Male,Tier_1,Cold Drink,Monthly,Gold,Member,953,50,6,14810.89,2005.8200000000002
TXN6894863,CUST01843,250,Ticket,4,164.62,100,50,Male,Tier_3,Popcorn,Weekly,Premium,Member,993,4,4,10557.04,935.38
TXN7975770,CUST00111,450,Merchandise,7,591.17,0,64,Male,Tier_2,Ice Cream,Quarterly,Premium,Member,68,63,8,27523.22,2558.83
TXN5470948,CUST01617,450,Snacks,5,12.58,50,43,Male,Tier_2,Cold Drink,Monthly,Premium,Member,278,7,7,21389.33,2287.42
TXN9701233,CUST01314,250,Snacks,2,33.16,150,29,Female,Tier_3,Popcorn,Yearly,Premium,Non-Member,833,95,7,23769.36,616.84
TXN3270643,CUST01694,450,Snacks,6,532.8,0,57,Male,Tier_3,Ice Cream,Quarterly,Basic,Non-Member,154,38,8,26083.25,2167.2
TXN8063144,CUST01796,150,Ticket,4,287.02,150,63,Female,Tier_1,Samosa,Quarterly,Gold,Non-Member,90,21,12,34313.79,462.98
TXN9170386,CUST01751,350,Snacks,1,1099.42,50,22,Male,Tier_1,Nachos,Monthly,Basic,Non-Member,102,233,3,12177.56,-699.4200000000001
TXN8870530,CUST01199,150,Merchandise,1,273.73,0,43,Female,Tier_1,Nachos,Yearly,Basic,Non-Member,386,41,6,14713.31,-123.73000000000002
TXN5118978,CUST00073,250,Snacks,2,1022.43,50,62,Female,Tier_2,Nachos,Monthly,Basic,Non-Member,543,6,11,28707.52,-472.42999999999995
TXN3268441,CUST01408,250,Ticket,7,399.98,150,43,Male,Tier_3,Ice Cream,Monthly,Premium,Member,956,26,7,21273.11,1500.02
TXN7033731,CUST01439,350,Snacks,9,387.69,100,56,Male,Tier_1,Nachos,Weekly,Premium,Non-Member,150,45,13,30057.27,2862.31
TXN9398177,CUST00717,450,Merchandise,6,514.89,0,61,Female,Tier_2,Samosa,Yearly,Premium,Member,971,21,5,13952.49,2185.11
TXN5903524,CUST00203,150,Snacks,10,1161.59,0,42,Female,Tier_3,Cold Drink,Yearly,Basic,Non-Member,512,114,7,15057.05,338.4100000000001
TXN1908668,CUST01326,250,Ticket,10,777.95,0,26,Female,Tier_1,Popcorn,Monthly,Gold,Non-Member,378,16,6,11855.27,1722.05
TXN4426237,CUST01104,450,Merchandise,7,309.91,100,64,Female,Tier_3,Nachos,Weekly,Premium,Member,438,69,5,7060.1900000000005,2940.09
TXN1297632,CUST00300,250,Ticket,6,85.56,0,55,Female,Tier_3,Popcorn,Quarterly,Premium,Non-Member,766,11,7,20952.39,1414.44
TXN6315916,CUST01799,350,Ticket,3,6.77,150,38,Female,Tier_3,Ice Cream,Weekly,Premium,Member,122,14,9,19827.16,1193.23
TXN2596988,CUST00766,250,Snacks,10,82.23,150,37,Male,Tier_2,Samosa,Yearly,Gold,Member,548,40,8,14400.16,2567.77
TXN1889936,CUST00896,450,Merchandise,1,72.28,0,41,Male,Tier_3,Nachos,Monthly,Gold,Member,112,67,5,7161.51,377.72
TXN6050335,CUST00111,250,Merchandise,9,638.19,0,64,Male,Tier_2,Ice Cream,Quarterly,Premium,Member,68,63,8,27523.22,1611.81
TXN8526994,CUST01423,450,Snacks,4,85.14,150,26,Male,Tier_1,Cold Drink,Yearly,Gold,Member,420,39,8,14906.28,1864.86
TXN2144965,CUST01538,250,Ticket,4,501.21,0,32,Male,Tier_1,Popcorn,Quarterly,Premium,Member,862,5,7,15315.85,498.79
TXN7084611,CUST01144,150,Ticket,1,41.74,0,57,Male,Tier_3,Nachos,Yearly,Gold,Non-Member,937,13,5,14776.91,108.25999999999999
TXN1800825,CUST00639,250,Snacks,8,5.85,100,22,Male,Tier_2,Ice Cream,Yearly,Premium,Member,38,16,5,12432.55,2094.15
TXN5087752,CUST00376,250,Ticket,5,117.77,0,19,Male,Tier_2,Cold Drink,Monthly,Basic,Non-Member,396,106,5,17006.019999999997,1132.23
TXN5904907,CUST00129,450,Ticket,10,1086.2,50,57,Male,Tier_1,Cold Drink,Monthly,Gold,Member,859,6,7,16592.62,3463.8
TXN2255891,CUST01731,450,Merchandise,5,934.74,0,37,Female,Tier_3,Samosa,Weekly,Basic,Non-Member,267,57,9,18141.1,1315.26
TXN2738399,CUST00072,250,Snacks,9,1029.05,0,38,Male,Tier_1,Nachos,Yearly,Gold,Member,933,2,11,36997.46,1220.95
TXN2457852,CUST01830,350,Ticket,8,756.41,50,39,Female,Tier_3,Samosa,Monthly,Basic,Non-Member,619,6,12,38535.6,2093.59
TXN4773402,CUST00165,350,Merchandise,5,69.67,0,59,Male,Tier_2,Cold Drink,Weekly,Premium,Member,169,74,4,7538.959999999999,1680.33
TXN6351705,CUST01432,450,Snacks,2,78.04,0,21,Female,Tier_3,Ice Cream,Yearly,Gold,Member,26,48,2,1135.56,821.96
TXN6308545,CUST00869,450,Merchandise,4,296.26,150,48,Male,Tier_3,Popcorn,Quarterly,Premium,Non-Member,123,43,8,25166.45,1653.74
TXN2619494,CUST00948,450,Ticket,10,172.24,0,52,Female,Tier_1,Popcorn,Monthly,Basic,Member,996,1,7,16633.29,4327.76
TXN7370043,CUST01009,150,Merchandise,8,826.82,0,61,Male,Tier_2,Nachos,Yearly,Gold,Member,800,48,6,18289.23,373.17999999999995
TXN8357716,CUST00351,450,Ticket,5,374.81,100,20,Female,Tier_3,Samosa,Monthly,Gold,Non-Member,117,71,5,14593.76,1975.19
TXN4287561,CUST01944,150,Ticket,8,461.39,0,34,Female,Tier_2,Ice Cream,Monthly,Premium,Member,372,1,6,10870.65,738.61
TXN5812405,CUST01604,350,Merchandise,10,42.27,100,54,Male,Tier_1,Samosa,Yearly,Premium,Member,173,61,8,16968.77,3557.73
TXN9576556,CUST01231,350,Merchandise,3,8.28,0,64,Female,Tier_2,Nachos,Weekly,Gold,Non-Member,996,3,7,18376.07,1041.72
TXN7755509,CUST00775,450,Ticket,4,462.35,150,46,Female,Tier_3,Ice Cream,Monthly,Gold,Non-Member,956,127,6,17996.989999999998,1487.65
TXN7174675,CUST01089,350,Snacks,7,945.89,0,35,Male,Tier_3,Ice Cream,Yearly,Basic,Non-Member,308,147,3,8493.71,1504.1100000000001
TXN3404372,CUST01188,450,Snacks,9,37.01,0,56,Female,Tier_2,Nachos,Weekly,Premium,Member,327,88,9,23747.58,4012.99
TXN6805112,CUST00355,350,Ticket,3,67.13,100,31,Male,Tier_1,Ice Cream,Quarterly,Gold,Non-Member,683,21,9,24646.13,1082.87
TXN5001879,CUST01542,350,Merchandise,10,322.8,100,49,Male,Tier_2,Cold Drink,Yearly,Basic,Non-Member,768,75,8,23267.83,3277.2
TXN8441169,CUST01982,150,Snacks,3,766.36,150,48,Female,Tier_2,Nachos,Monthly,Premium,Member,858,67,4,9245.14,-166.36
TXN3440893,CUST00364,350,Snacks,1,135.86,0,55,Male,Tier_2,Cold Drink,Monthly,Premium,Non-Member,899,152,3,8000.780000000001,214.14
TXN2178890,CUST00986,150,Ticket,9,312.84,100,38,Male,Tier_3,Popcorn,Weekly,Premium,Non-Member,67,32,3,5201.24,1137.16
TXN8714571,CUST00232,250,Merchandise,7,561.4,0,24,Female,Tier_1,Nachos,Weekly,Basic,Member,669,138,5,11636.34,1188.6
TXN4406890,CUST01548,250,Merchandise,8,260.42,0,57,Male,Tier_3,Samosa,Monthly,Basic,Member,612,19,7,10590.09,1739.58
TXN9880529,CUST01070,350,Merchandise,8,44.28,0,49,Female,Tier_3,Nachos,Weekly,Basic,Non-Member,106,77,2,3764.07,2755.72
TXN7356772,CUST01866,250,Merchandise,6,8.87,0,44,Female,Tier_2,Nachos,Weekly,Premium,Non-Member,223,21,7,18085.71,1491.13
TXN9229028,CUST01113,350,Ticket,10,103.29,100,54,Male,Tier_1,Popcorn,Weekly,Basic,Non-Member,73,73,6,15150.77,3496.71
